# time  amplitude  mean_radius
  1.2502963361292908E+01  6.9230635874198121E-01  8.6791667854971477E-01
  1.2578738896815894E+01  7.1053192473047011E-01  8.5920532304776132E-01
  1.2654514432338880E+01  7.2868599745584106E-01  8.4980257563674444E-01
  1.2730289967861866E+01  7.4656958207356350E-01  8.3963820839298409E-01
  1.2806065503384852E+01  7.6391236176386235E-01  8.2860375744000869E-01
  1.2881841038907838E+01  7.8035998046630628E-01  8.1657957801518655E-01
  1.2957616574430824E+01  7.9544282952297063E-01  8.0340575671158110E-01
  1.3033392109953811E+01  8.0848363570381909E-01  7.8884086561386890E-01
  1.3109167645476797E+01  8.1851176333899245E-01  7.7254420976301330E-01
  1.3184943180999783E+01  8.2397186237072573E-01  7.5396538370981336E-01
  1.3260718716522769E+01  8.3296609226653995E-01  7.3726228210391975E-01
  1.3336494252045755E+01  9.5436660926373795E-01  8.0120115804547343E-01
  1.3412269787568741E+01  1.0418426506650658E+00  8.4794997931565474E-01
  1.3488045323091727E+01  1.1281246432832495E+00  9.0032334541829062E-01
  1.3563820858614713E+01  1.1759725123412694E+00  9.4297426469856782E-01
  1.3639596394137699E+01  1.2300649761964833E+00  9.8773955047237827E-01
  1.3715371929660686E+01  1.2587478379275572E+00  1.0318673097700870E+00
  1.3791147465183672E+01  1.2761974807058682E+00  1.0828406111952316E+00
  1.3866923000706658E+01  1.2761986796491889E+00  1.1437248737191763E+00
  1.3942698536229644E+01  1.2711888258754147E+00  1.1973933610383585E+00
  1.4018474071752630E+01  1.1887879222986506E+00  1.2625665933843604E+00
  1.4094249607275616E+01  1.1031537453220754E+00  1.3591225927059190E+00
  1.4170025142798602E+01  1.0862123995509807E+00  1.4019186510611332E+00
  1.4245800678321588E+01  7.9894045561246363E-01  1.5321341523650003E+00
  1.4321576213844574E+01  8.1087995066755525E-01  1.5605128740812668E+00
  1.4397351749367560E+01  8.7148769126462222E-01  1.5196107100527578E+00
  1.4473127284890547E+01  1.1272594182822000E+00  1.4210079122307446E+00
  1.4548902820413533E+01  1.2376171741016331E+00  1.3364510981886433E+00
  1.4624678355936519E+01  1.3300063408497738E+00  1.2981032381621131E+00
  1.4700453891459505E+01  1.3705608041699162E+00  1.2452788210970016E+00
  1.4776229426982491E+01  1.3888477482533224E+00  1.2125292324291523E+00
  1.4852004962505477E+01  1.3950147160086308E+00  1.1957472663178792E+00
  1.4927780498028463E+01  1.4263126490304436E+00  1.2297543353533320E+00
  1.5003556033551449E+01  1.4545674551627481E+00  1.2564500804975278E+00
  1.5079331569074435E+01  1.3758964287588693E+00  1.2946131573338988E+00
  1.5155107104597421E+01  1.2465234457199756E+00  1.3467775438242682E+00
  1.5230882640120408E+01  1.1087476957641567E+00  1.3801769345416353E+00
  1.5306658175643394E+01  9.3788588261770423E-01  1.4883296123095557E+00
  1.5382433711166380E+01  7.3396182848639435E-01  1.5518113201900807E+00
  1.5458209246689366E+01  7.1818645463050690E-01  1.4590179479622869E+00
  1.5533984782212352E+01  8.4213367432552033E-01  1.3468152579144104E+00
  1.5609760317735338E+01  8.6323175440162603E-01  1.2576225718062546E+00
  1.5685535853258324E+01  8.8539385472746002E-01  1.1961541052637652E+00
  1.5761311388781310E+01  8.7962379220231024E-01  1.1536885382464992E+00
  1.5837086924304296E+01  8.7516748191650218E-01  1.1127860931354931E+00
  1.5912862459827283E+01  8.4955751071543373E-01  1.1081948133553121E+00
  1.5988637995350269E+01  8.1247177358009759E-01  1.1119385259043975E+00
  1.6064413530873257E+01  7.7995073989628516E-01  1.1129563288030895E+00
  1.6140189066396243E+01  7.1246483912813496E-01  1.1352436691558827E+00
  1.6215964601919229E+01  6.4327849960533079E-01  1.1556530880026767E+00
  1.6291740137442215E+01  5.8028559406024660E-01  1.1811332571919297E+00
  1.6367515672965201E+01  5.3812582083110094E-01  1.1840310574066935E+00
  1.6443291208488187E+01  5.2519307452324260E-01  1.1825329895185903E+00
  1.6519066744011173E+01  5.5886775630182295E-01  1.1581137215205881E+00
  1.6555307217522198E+01  5.7289368431201459E-01  1.1417618350392682E+00
  1.6594842279534191E+01  5.8122240020152882E-01  1.1370423382908712E+00
  1.6670617815057177E+01  6.0201370910150021E-01  1.1157834874338641E+00
  1.6746393350580163E+01  6.2111508146940519E-01  1.0944183342334317E+00
  1.6822168886103150E+01  6.4001626100996145E-01  1.0722952186083030E+00
  1.6897944421626136E+01  6.2993851727688754E-01  1.0684397212257166E+00
  1.6973719957149122E+01  6.0607121501760430E-01  1.0813476526658174E+00
  1.7049495492672108E+01  5.8755028740520332E-01  1.0835132326296963E+00
  1.7125271028195094E+01  5.5015632644826762E-01  1.1036665895241176E+00
  1.7201046563718080E+01  5.1126861564001191E-01  1.1233984050973183E+00
  1.7276822099241066E+01  4.7466869830410507E-01  1.1338737155995313E+00
  1.7352597634764052E+01  4.4809235431883160E-01  1.1457896358163153E+00
  1.7428373170287038E+01  4.4027267125379582E-01  1.1483952682753875E+00
  1.7504148705810024E+01  4.7390315880449324E-01  1.1307402976819645E+00
  1.7579924241333011E+01  4.9943597745630974E-01  1.1097786388919977E+00
  1.7655699776855997E+01  5.1658256625557164E-01  1.0995900303235611E+00
  1.7731475312378983E+01  5.4944060933315753E-01  1.0734799779765483E+00
  1.7807250847901969E+01  5.4468851975061050E-01  1.0766390703924062E+00
  1.7883026383424955E+01  5.4411316842899826E-01  1.0775521666292445E+00
  1.7958801918947941E+01  5.5241046885567824E-01  1.0674494837272326E+00
  1.8034577454470927E+01  5.2431690156391997E-01  1.0854299897822592E+00
  1.8110352989993913E+01  5.1467421219286025E-01  1.0926321385218929E+00
  1.8186128530549098E+01  4.8644211718470892E-01  1.1094694384790054E+00
  1.8186128530549102E+01  4.8644211718470892E-01  1.1094694384790054E+00
