# time  amplitude  mean_radius
  1.0085833597727747E+01  2.9268234856029646E-01  9.7859065321657490E-01
  1.0208831568431725E+01  3.0517574131981440E-01  9.7668437326876345E-01
  1.0331829539135702E+01  3.1825042821946459E-01  9.7461399111858371E-01
  1.0454827509839680E+01  3.3197167885763090E-01  9.7232381458318884E-01
  1.0577825480543657E+01  3.4633673013025357E-01  9.6982145983987578E-01
  1.0700823451247635E+01  3.6140536834780490E-01  9.6705810408098947E-01
  1.0823821421951612E+01  3.7715055712356327E-01  9.6406765539188066E-01
  1.0946819392655589E+01  3.9369049755252833E-01  9.6075492955702024E-01
  1.1069817363359567E+01  4.1103169088233993E-01  9.5710713631425293E-01
  1.1192815334063544E+01  4.2925555813598387E-01  9.5307458616608765E-01
  1.1315813304767522E+01  4.4841861015141571E-01  9.4865880648333900E-01
  1.1438811275471499E+01  4.6856301398581324E-01  9.4376782570679163E-01
  1.1561809246175477E+01  4.8973279997663127E-01  9.3833352918380009E-01
  1.1684807216879454E+01  5.1195010168196997E-01  9.3232136799219412E-01
  1.1807805187583432E+01  5.3528179066674086E-01  9.2563278074457989E-01
  1.1930803158287409E+01  5.5977758099589470E-01  9.1821552183989807E-01
  1.2053801128991386E+01  5.8543764430448852E-01  9.0993745325051689E-01
  1.2176799099695364E+01  6.1229939520965238E-01  9.0069987547334840E-01
  1.2299797070399341E+01  6.4018713965314833E-01  8.9037992379329145E-01
  1.2422795041103319E+01  6.6894245642999506E-01  8.7881164221304298E-01
  1.2545793011807296E+01  6.9837080923454620E-01  8.6594380861950881E-01
  1.2668790982511274E+01  7.2807020458914973E-01  8.5138289434264103E-01
  1.2791788953215251E+01  7.5727841354643821E-01  8.3490661793598220E-01
  1.2914786923919229E+01  7.8483457325455097E-01  8.1622143183308060E-01
  1.3037784894623206E+01  8.0900052267740730E-01  7.9512492531383272E-01
  1.3160782865327183E+01  8.2776537394033323E-01  7.7080031348448996E-01
  1.3283780836031161E+01  8.3468143790837657E-01  7.3857168953650332E-01
  1.3406778806735138E+01  8.9105743003718541E-01  7.3726876539084429E-01
  1.3529776777439116E+01  9.2425107790166117E-01  7.3837925974908825E-01
  1.3652774748143093E+01  9.8107724935627005E-01  7.5645158374412191E-01
  1.3775772718847071E+01  1.1433669965291120E+00  8.2522300346612421E-01
  1.3898770689551048E+01  1.0733786511291634E+00  7.7484168294627864E-01
  1.4021768660255026E+01  1.0704091337705672E+00  7.8170343982241408E-01
  1.4144766630959003E+01  1.3446940971497385E+00  9.8676553974064007E-01
  1.4267764601662980E+01  1.3404338323523857E+00  1.2241436450091092E+00
  1.4390762572366958E+01  1.2214597840041537E+00  1.3050108747233413E+00
  1.4513760543070935E+01  1.0178757899156721E+00  1.5225687646274102E+00
  1.4636758513774913E+01  7.5375145644799690E-01  1.6226656476652510E+00
  1.4759756484478890E+01  9.7102091837522331E-01  1.6209848015977770E+00
  1.4882754455182868E+01  1.2609445533455999E+00  1.4674400378392027E+00
  1.5005752425886845E+01  1.3825199068802081E+00  1.3904874385812318E+00
  1.5128750404392784E+01  1.4650847181027808E+00  1.3146758942538423E+00
  1.5128750404392800E+01  1.4650847181027808E+00  1.3146758942538423E+00
