# time  amplitude  mean_radius
  3.0632256501421718E+01  4.6670325591777712E-01  8.0822878491531103E-01
  3.0932572741631784E+01  4.5552894955273249E-01  7.8615858374811254E-01
  3.1232888981841850E+01  4.5792912153993914E-01  7.7321497944617146E-01
  3.1533205222051915E+01  4.6528853826839955E-01  7.6368104639146639E-01
  3.1833521462261981E+01  5.5445530330550019E-01  7.9427667831107207E-01
  3.2133837702472043E+01  6.2795935554513516E-01  8.1115015166892812E-01
  3.2391251622652099E+01  6.9441935458848247E-01  8.3250736895826616E-01
  3.2434153942682109E+01  7.0739758612780412E-01  8.3579430891771045E-01
  3.2734470182892174E+01  8.1007127830453451E-01  8.5766792616121557E-01
  3.3034786423102240E+01  8.6367429964415365E-01  8.9172527395785650E-01
  3.3335102663312306E+01  1.1232429836678131E+00  1.2103313154268009E+00
  3.3635418903522371E+01  1.1442651587711254E+00  1.2351486562350269E+00
  3.3935735143732437E+01  1.1608520989455020E+00  1.1994986547345610E+00
  3.4236051383942502E+01  9.3150990297544090E-01  1.1835431507161180E+00
  3.4536367624152568E+01  7.8659186942420478E-01  1.1689856032515025E+00
  3.4836683864362634E+01  5.5150916217946822E-01  9.7483956270019478E-01
  3.5137000104572699E+01  1.2832763215337877E+00  1.1725649530810416E+00
  3.5437316344782765E+01  1.4392600075188735E+00  1.4810451569179590E+00
  3.5737632584992831E+01  1.1701991346202123E+00  1.4891840031113888E+00
  3.6037948825202896E+01  1.0372950165433488E+00  1.3722574544755117E+00
  3.6338265064290198E+01  1.0033779005449279E+00  1.2915713281316776E+00
  3.6338265064290226E+01  1.0033779005449279E+00  1.2915713281316776E+00
